x,y,h_max,h_media,area_m2,bloque,NOMECONCEL,PARROQUIA,zona,validada
553667.5,4665147.5,9.24,6.95,29,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553719.5,4665162.5,8.73,7.49,26,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553629.5,4665100.5,9.1,7.41,23,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553818.5,4665202.5,8.56,6.87,20,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553869.5,4665199.5,7.05,6.49,25,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553862.5,4665190.5,7.56,6.88,8,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553952.5,4665280.5,7.27,6.41,13,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Arbo (Santa María),110_933,True
553682.5,4665161.5,8.36,7.29,4,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553865.5,4665193.5,7.25,6.45,14,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553821.5,4665236.5,6.95,6.62,8,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553728.5,4665183.5,7.35,6.62,3,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553707.5,4665152.5,7.01,6.57,6,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553963.5,4665197.5,6.55,6.28,8,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Arbo (Santa María),110_933,True
553844.5,4665036.5,6.83,6.28,6,PNOA-2024-GAL-553-4666-H29-NPC01,Arbo,Cabeiras (San Sebastián),110_933,True
553340.5,4675852.5,30.46,15.88,771,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553258.5,4675959.5,21.8,15.07,307,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553156.5,4675129.5,20.44,15.29,231,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553249.5,4675350.5,20.23,14.93,276,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553162.5,4675120.5,20.41,17.48,108,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553164.5,4675127.5,20.2,13.44,244,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553165.5,4675114.5,20.1,14.39,184,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553212.5,4675727.5,19.62,14.01,516,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553242.5,4675346.5,19.73,14.16,223,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553202.5,4675331.5,20.59,13.86,288,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553244.5,4675954.5,19.31,14.16,325,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553167.5,4675137.5,18.89,12.85,171,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553179.5,4675564.5,18.26,13.36,115,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553947.5,4675904.5,18.33,12.6,277,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553212.5,4675335.5,17.97,12.72,251,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553195.5,4675727.5,18.05,14.73,126,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553186.5,4675564.5,17.9,12.54,170,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553199.5,4675729.5,17.55,14.63,84,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553178.5,4675552.5,17.53,12.48,200,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553538.5,4675960.5,18.32,11.22,240,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553916.5,4675891.5,17.23,12.54,175,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553921.5,4675890.5,17.48,12.66,221,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553159.5,4675210.5,17.02,12.84,349,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553965.5,4675883.5,17.32,10.72,254,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553202.5,4675720.5,17.0,14.41,36,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553962.5,4675902.5,16.56,12.71,144,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553228.5,4675948.5,16.43,12.67,154,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553930.5,4675894.5,17.36,12.1,201,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553322.5,4675635.5,16.35,11.41,110,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553973.5,4675878.5,16.28,11.84,282,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553204.5,4675554.5,16.15,11.69,355,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553966.5,4675909.5,17.1,11.54,178,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553042.5,4675108.5,16.04,11.59,197,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553125.5,4675149.5,15.75,12.16,313,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553191.5,4675324.5,15.72,11.97,222,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553939.5,4675896.5,15.82,10.08,326,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553187.5,4675721.5,15.49,12.67,90,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553123.5,4675154.5,15.14,12.31,129,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553238.5,4675363.5,15.15,12.06,111,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553229.5,4675349.5,16.18,11.42,67,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553231.5,4675324.5,14.91,11.31,250,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553215.5,4675385.5,15.29,11.14,141,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553220.5,4675386.5,14.78,11.89,155,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553231.5,4675361.5,14.81,11.04,158,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553228.5,4675375.5,14.66,11.35,157,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553891.5,4675890.5,14.31,10.82,189,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553196.5,4675983.5,14.83,10.01,123,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553180.5,4675720.5,14.14,12.7,44,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553497.5,4675928.5,14.35,10.31,387,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553179.5,4675575.5,14.97,11.11,61,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553177.5,4675717.5,14.23,10.86,146,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553241.5,4675389.5,14.65,10.71,109,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553225.5,4675829.5,14.09,9.64,78,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553042.5,4675116.5,13.88,10.79,102,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553233.5,4675731.5,14.36,10.25,171,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553655.5,4675977.5,13.75,10.17,211,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553046.5,4675096.5,13.72,10.81,183,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553621.5,4675853.5,13.59,11.88,47,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553231.5,4675390.5,13.7,10.28,65,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553616.5,4675854.5,13.42,11.64,90,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553624.5,4675856.5,13.17,8.67,237,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553232.5,4675333.5,13.54,10.92,120,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553636.5,4675887.5,13.27,10.11,157,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553138.5,4675820.5,13.87,9.7,97,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553227.5,4675353.5,14.2,11.16,55,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553157.5,4675750.5,13.2,10.52,126,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553914.5,4675925.5,13.44,8.53,179,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553905.5,4675884.5,12.9,10.97,162,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553664.5,4675971.5,12.78,9.74,189,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553162.5,4675144.5,13.1,10.68,41,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553136.5,4675806.5,12.84,9.79,112,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553134.5,4675803.5,12.77,9.49,100,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553155.5,4675800.5,13.1,9.51,113,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553127.5,4675795.5,13.32,9.92,81,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553654.5,4675886.5,12.5,9.88,124,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553150.5,4675782.5,12.65,9.7,116,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553233.5,4675384.5,13.12,11.18,39,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553661.5,4675890.5,12.6,10.45,133,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553134.5,4675342.5,12.52,9.44,130,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553790.5,4675978.5,12.54,9.09,100,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553104.5,4675341.5,11.89,9.69,149,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553241.5,4675736.5,12.06,9.66,49,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553102.5,4675328.5,12.63,9.71,71,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553138.5,4675150.5,11.74,8.92,63,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553180.5,4675115.5,12.64,8.56,105,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553669.5,4675897.5,12.13,9.33,96,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553150.5,4675752.5,11.66,8.82,115,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553643.5,4675875.5,11.26,9.24,181,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553900.5,4675892.5,11.62,9.94,44,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553229.5,4675898.5,11.66,8.16,112,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553903.5,4675898.5,11.0,8.83,115,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553508.5,4675936.5,11.66,9.03,77,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553517.5,4675933.5,11.26,8.75,103,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553519.5,4675954.5,11.5,8.27,282,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553888.5,4675904.5,10.75,8.6,150,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553931.5,4675880.5,10.85,8.26,89,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553346.5,4675654.5,10.83,8.17,80,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553677.5,4675901.5,10.63,8.65,129,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553631.5,4675873.5,10.71,8.23,154,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553909.5,4675902.5,11.06,8.03,124,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553531.5,4675960.5,11.66,8.46,29,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553772.5,4675944.5,11.38,8.74,32,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553403.5,4675721.5,10.67,7.61,138,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553232.5,4675859.5,10.92,8.6,71,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553153.5,4675760.5,10.47,8.5,65,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553336.5,4675648.5,10.51,8.42,63,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553385.5,4675821.5,11.1,7.44,87,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553400.5,4675838.5,9.98,7.65,272,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553365.5,4675710.5,10.58,7.51,54,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553673.5,4675960.5,9.85,7.96,95,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553514.5,4675945.5,9.94,8.6,65,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553524.5,4675936.5,10.3,7.8,120,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553485.5,4675915.5,10.04,7.97,55,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553514.5,4675915.5,10.54,8.27,56,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553079.5,4675164.5,10.25,8.03,63,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553781.5,4675958.5,10.93,7.64,43,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553186.5,4675826.5,9.64,8.15,87,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553879.5,4675899.5,9.72,8.14,62,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553184.5,4675751.5,10.22,7.78,34,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553514.5,4675911.5,9.37,8.03,36,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553518.5,4675906.5,9.51,7.6,58,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553511.5,4675908.5,9.67,7.94,44,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553526.5,4675925.5,10.12,7.28,114,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553874.5,4675932.5,9.26,7.59,69,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553977.5,4675952.5,9.5,7.51,42,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553398.5,4675820.5,9.58,7.23,134,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553159.5,4675817.5,9.91,7.61,47,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553238.5,4675718.5,9.69,7.68,96,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553087.5,4675177.5,9.45,7.35,155,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553942.5,4675874.5,9.63,7.2,61,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553402.5,4675812.5,9.56,7.5,64,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553672.5,4675967.5,9.53,8.29,30,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553394.5,4675844.5,9.56,7.65,32,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553235.5,4675701.5,9.34,7.33,62,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553676.5,4675970.5,9.38,7.8,73,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553142.5,4675771.5,9.7,7.4,60,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553141.5,4675197.5,10.4,7.66,49,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553196.5,4675885.5,9.59,7.67,56,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553265.5,4675974.5,10.26,7.55,34,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553869.5,4675907.5,9.17,7.59,58,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553398.5,4675716.5,9.54,7.61,40,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553393.5,4675830.5,9.25,7.32,57,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553926.5,4675915.5,8.98,7.28,115,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553803.5,4675977.5,9.24,7.49,33,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553408.5,4675816.5,8.91,7.08,63,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553388.5,4675713.5,9.91,7.19,77,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553386.5,4675833.5,9.39,7.16,49,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553402.5,4675851.5,9.06,7.22,84,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553018.5,4675114.5,8.96,7.41,83,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553156.5,4675192.5,10.14,7.02,45,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553077.5,4675148.5,9.54,8.74,11,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553137.5,4675776.5,9.08,7.28,30,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553580.5,4675830.5,8.57,7.45,25,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553341.5,4675781.5,8.79,7.29,41,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553229.5,4675927.5,8.15,6.99,87,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553329.5,4675658.5,8.27,7.31,39,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553387.5,4675807.5,8.18,6.89,41,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553082.5,4675180.5,8.36,7.05,20,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553645.5,4675830.5,8.17,6.98,36,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553391.5,4675807.5,7.76,6.76,64,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553903.5,4675930.5,7.94,6.52,80,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553391.5,4675801.5,7.88,6.8,57,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553948.5,4675876.5,8.3,6.76,36,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553829.5,4675941.5,7.95,6.78,37,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553215.5,4675923.5,7.94,6.77,103,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553806.5,4675950.5,8.03,7.17,35,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553028.5,4675129.5,8.41,6.87,20,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553386.5,4675775.5,7.86,6.41,74,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553157.5,4675187.5,9.47,6.88,14,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553038.5,4675089.5,7.43,6.73,40,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553203.5,4675113.5,7.41,6.83,27,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553354.5,4675772.5,8.16,6.6,21,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553372.5,4675708.5,8.26,7.08,13,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553136.5,4675164.5,7.5,6.64,31,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553528.5,4675985.5,7.57,6.48,26,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553232.5,4675764.5,7.69,6.71,21,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553233.5,4675919.5,7.36,6.43,31,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553785.5,4675970.5,8.55,7.15,10,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553354.5,4675777.5,7.69,6.45,23,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
553687.5,4675905.5,7.7,6.62,14,PNOA-2024-GAL-553-4676-H29-NPC01,Covelo,Santiago de Covelo (Santiago),110_935,True
