faixa_id,capa,concello,parroquia,codparro,bloque,px_medidos,ha_medida,ha_poligono_en_bloque,h_mediana,h_p90,h_max,ha_sobre_2m,pct_sobre_2m,ha_sobre_3m,pct_sobre_3m,ha_sobre_5m,pct_sobre_5m,ha_sobre_5.5m,pct_sobre_5.5m,ha_sobre_8m,pct_sobre_8m,ha_sobre_10m,pct_sobre_10m,ha_sobre_35m,pct_sobre_35m
ill-26,illadas,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-548-4677-H29-NPC01_chm.tif,241,0.0241,0.0243,17.99,19.91,21.18,0.0209,86.72,0.0209,86.72,0.0209,86.72,0.0209,86.72,0.0209,86.72,0.0209,86.72,0.0,0.0
nuc-16,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-548-4679-H29-NPC01_chm.tif,15001,1.5001,1.5012,15.25,21.67,173.05,1.4372,95.81,1.398,93.19,1.331,88.73,1.3189,87.92,1.2454,83.02,1.1647,77.64,0.0092,0.61
nuc-16,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-548-4680-H29-NPC01_chm.tif,9321,0.9321,0.9366,19.24,30.37,37.85,0.9179,98.48,0.9156,98.23,0.9068,97.29,0.9034,96.92,0.879,94.3,0.8493,91.12,0.0068,0.73
nuc-18,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-548-4680-H29-NPC01_chm.tif,69749,6.9749,6.972,5.93,23.1,41.94,4.5967,65.9,4.2377,60.76,3.7126,53.23,3.5955,51.55,3.0428,43.62,2.6659,38.22,0.0644,0.92
ill-20,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-548-4680-H29-NPC01_chm.tif,13097,1.3097,1.3103,2.15,14.86,34.95,0.6677,50.98,0.5926,45.25,0.4947,37.77,0.4789,36.57,0.3707,28.3,0.2877,21.97,0.0,0.0
ill-36,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-548-4680-H29-NPC01_chm.tif,3080,0.308,0.3079,15.23,23.66,32.05,0.2735,88.8,0.2657,86.27,0.2535,82.31,0.2522,81.88,0.2424,78.7,0.2235,72.56,0.0,0.0
nuc-18,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-548-4681-H29-NPC01_chm.tif,11800,1.18,1.1869,16.79,26.0,39.8,1.0964,92.92,1.067,90.42,1.0145,85.97,0.9994,84.69,0.9322,79.0,0.8755,74.19,0.0223,1.89
ill-20,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-548-4681-H29-NPC01_chm.tif,813,0.0813,0.0817,18.28,23.5,26.62,0.0812,99.88,0.0812,99.88,0.081,99.63,0.0809,99.51,0.0789,97.05,0.0757,93.11,0.0,0.0
nuc-13,nucleos,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-549-4673-H29-NPC01_chm.tif,21738,2.1738,2.1855,17.88,26.78,39.4,1.8891,86.9,1.8372,84.52,1.7419,80.13,1.7257,79.39,1.6418,75.53,1.5456,71.1,0.0166,0.76
ill-43,illadas,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-549-4673-H29-NPC01_chm.tif,12235,1.2235,1.2244,1.21,19.88,40.24,0.538,43.97,0.4659,38.08,0.3588,29.33,0.3388,27.69,0.2791,22.81,0.2533,20.7,0.0094,0.77
ill-43,illadas,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-549-4674-H29-NPC01_chm.tif,8659,0.8659,0.8655,10.37,17.23,28.27,0.6576,75.94,0.6375,73.62,0.5982,69.08,0.584,67.44,0.5194,59.98,0.4473,51.66,0.0,0.0
nuc-41,nucleos,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-549-4675-H29-NPC01_chm.tif,6647,0.6647,0.6653,0.31,10.29,19.96,0.1599,24.06,0.1436,21.6,0.1236,18.59,0.1195,17.98,0.087,13.09,0.0695,10.46,0.0,0.0
ill-21,illadas,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-549-4675-H29-NPC01_chm.tif,4445,0.4445,0.4437,0.4,9.3,18.3,0.1129,25.4,0.0959,21.57,0.0756,17.01,0.072,16.2,0.0504,11.34,0.0383,8.62,0.0,0.0
nuc-42,nucleos,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4676-H29-NPC01_chm.tif,15816,1.5816,1.5817,2.95,16.47,23.49,0.9136,57.76,0.7853,49.65,0.6297,39.81,0.6063,38.33,0.4665,29.5,0.3988,25.21,0.0,0.0
ill-11,illadas,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4676-H29-NPC01_chm.tif,24738,2.4738,2.4979,1.53,9.05,22.25,1.099,44.43,0.8336,33.7,0.4815,19.46,0.431,17.42,0.288,11.64,0.2155,8.71,0.0,0.0
nuc-20,nucleos,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4677-H29-NPC01_chm.tif,123952,12.3952,12.3947,11.33,20.82,33.73,9.0344,72.89,8.716,70.32,8.1567,65.81,8.0239,64.73,7.3671,59.44,6.7364,54.35,0.0,0.0
nuc-42,nucleos,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4677-H29-NPC01_chm.tif,4766,0.4766,0.4826,20.27,23.11,25.98,0.4765,99.98,0.4765,99.98,0.4764,99.96,0.4763,99.94,0.4762,99.92,0.476,99.87,0.0,0.0
ill-11,illadas,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4677-H29-NPC01_chm.tif,26609,2.6609,2.685,2.34,15.92,24.61,1.4145,53.16,1.2052,45.29,0.8788,33.03,0.824,30.97,0.6297,23.66,0.5024,18.88,0.0,0.0
nuc-18,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4678-H29-NPC01_chm.tif,62326,6.2326,6.2324,6.03,22.8,40.0,4.0613,65.16,3.725,59.77,3.2838,52.69,3.1977,51.31,2.8981,46.5,2.6934,43.21,0.0478,0.77
ill-20,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4678-H29-NPC01_chm.tif,29204,2.9204,2.918,6.08,19.83,27.05,1.9051,65.23,1.7547,60.08,1.5498,53.07,1.5046,51.52,1.3079,44.78,1.1342,38.84,0.0,0.0
nuc-18,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4679-H29-NPC01_chm.tif,166713,16.6713,16.672,6.69,23.29,46.51,11.5482,69.27,10.5729,63.42,9.2676,55.59,8.9669,53.79,7.7144,46.27,6.8358,41.0,0.1807,1.08
ill-20,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4679-H29-NPC01_chm.tif,136102,13.6102,13.6121,8.77,22.82,46.85,10.1379,74.49,9.379,68.91,8.3551,61.39,8.1329,59.76,7.0966,52.14,6.3396,46.58,0.1224,0.9
nuc-18,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4680-H29-NPC01_chm.tif,156313,15.6313,15.6304,3.49,16.55,44.68,9.1789,58.72,8.1546,52.17,6.8634,43.91,6.5768,42.07,5.28,33.78,4.2932,27.47,0.0153,0.1
ill-20,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4680-H29-NPC01_chm.tif,38489,3.8489,3.847,2.59,16.16,34.84,2.1554,56.0,1.7992,46.75,1.3952,36.25,1.3291,34.53,1.0603,27.55,0.8845,22.98,0.0,0.0
nuc-18,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4681-H29-NPC01_chm.tif,98063,9.8063,9.8087,2.28,24.08,38.97,5.1624,52.64,4.5093,45.98,3.9115,39.89,3.8051,38.8,3.4494,35.18,3.2046,32.68,0.0627,0.64
ill-20,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4681-H29-NPC01_chm.tif,1087,0.1087,0.1152,1.0,11.83,18.09,0.0447,41.12,0.0397,36.52,0.033,30.36,0.0306,28.15,0.0151,13.89,0.0125,11.5,0.0,0.0
nuc-18,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4682-H29-NPC01_chm.tif,25911,2.5911,2.6016,6.39,27.27,36.19,1.7859,68.92,1.6183,62.46,1.4057,54.25,1.3633,52.61,1.1774,45.44,1.023,39.48,0.0034,0.13
nuc-24,nucleos,A Cañiza,A Franqueira (Santa María),3600904.0,PNOA-2024-GAL-550-4670-H29-NPC01_chm.tif,74158,7.4158,7.4136,1.54,19.67,40.68,3.5061,47.28,3.1384,42.32,2.5373,34.21,2.4255,32.71,1.974,26.62,1.7311,23.34,0.1135,1.53
nuc-13,nucleos,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-550-4673-H29-NPC01_chm.tif,157503,15.7503,15.7494,1.04,15.51,36.35,6.9826,44.33,6.4266,40.8,5.5551,35.27,5.3303,33.84,4.4222,28.08,3.6933,23.45,0.0035,0.02
ill-43,illadas,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-550-4673-H29-NPC01_chm.tif,32543,3.2543,3.2554,3.18,14.76,27.23,1.849,56.82,1.6626,51.09,1.3076,40.18,1.2296,37.78,0.8413,25.85,0.6699,20.59,0.0,0.0
nuc-13,nucleos,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-550-4674-H29-NPC01_chm.tif,44534,4.4534,4.4527,0.92,14.38,33.35,1.9143,42.99,1.6628,37.34,1.342,30.13,1.2752,28.63,0.9658,21.69,0.7848,17.62,0.0,0.0
nuc-41,nucleos,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-550-4674-H29-NPC01_chm.tif,68,0.0068,0.0067,11.65,13.52,14.81,0.0068,100.0,0.0068,100.0,0.0068,100.0,0.0068,100.0,0.0068,100.0,0.0058,85.29,0.0,0.0
ill-43,illadas,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-550-4674-H29-NPC01_chm.tif,27847,2.7847,2.7848,1.05,11.99,22.66,1.1461,41.16,0.9434,33.88,0.6743,24.21,0.6224,22.35,0.4699,16.87,0.3739,13.43,0.0,0.0
nuc-41,nucleos,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-550-4675-H29-NPC01_chm.tif,89496,8.9496,8.9498,3.36,16.78,31.24,5.0871,56.84,4.6094,51.5,3.9928,44.61,3.859,43.12,3.2128,35.9,2.719,30.38,0.0,0.0
ill-21,illadas,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-550-4675-H29-NPC01_chm.tif,15473,1.5473,1.5463,0.63,10.72,19.33,0.5981,38.65,0.5145,33.25,0.4184,27.04,0.3989,25.78,0.2755,17.81,0.1821,11.77,0.0,0.0
nuc-41,nucleos,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-550-4676-H29-NPC01_chm.tif,14070,1.407,1.4117,6.59,34.51,46.26,0.903,64.18,0.8474,60.23,0.7736,54.98,0.7526,53.49,0.6269,44.56,0.5248,37.3,0.1325,9.42
ill-11,illadas,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-550-4676-H29-NPC01_chm.tif,17600,1.76,1.7592,2.12,10.95,25.46,0.9076,51.57,0.7423,42.18,0.4978,28.28,0.4575,25.99,0.2974,16.9,0.2131,12.11,0.0,0.0
ill-21,illadas,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-550-4676-H29-NPC01_chm.tif,1052,0.1052,0.1061,0.34,3.47,10.49,0.0147,13.97,0.0125,11.88,0.0052,4.94,0.0037,3.52,0.0012,1.14,0.0002,0.19,0.0,0.0
nuc-20,nucleos,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-550-4677-H29-NPC01_chm.tif,16513,1.6513,1.6497,7.25,20.36,26.42,1.0238,62.0,0.9834,59.55,0.8995,54.47,0.8819,53.41,0.7942,48.1,0.71,43.0,0.0,0.0
ill-11,illadas,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-550-4677-H29-NPC01_chm.tif,6254,0.6254,0.6254,10.12,17.9,23.27,0.4277,68.39,0.4173,66.73,0.3963,63.37,0.3914,62.58,0.3511,56.14,0.3151,50.38,0.0,0.0
nuc-18,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-550-4678-H29-NPC01_chm.tif,73617,7.3617,7.3651,10.98,22.4,38.53,5.3083,72.11,5.052,68.63,4.7081,63.95,4.6302,62.9,4.2396,57.59,3.9017,53.0,0.0122,0.17
nuc-20,nucleos,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-550-4678-H29-NPC01_chm.tif,73710,7.371,7.3792,5.35,19.35,42.37,4.1845,56.77,4.0211,54.55,3.738,50.71,3.66,49.65,3.2,43.41,2.7877,37.82,0.0095,0.13
ill-11,illadas,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-550-4678-H29-NPC01_chm.tif,15370,1.537,1.5381,14.03,21.41,28.71,1.3693,89.09,1.312,85.36,1.1876,77.27,1.1614,75.56,1.0337,67.25,0.9511,61.88,0.0,0.0
ill-20,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-550-4678-H29-NPC01_chm.tif,19183,1.9183,1.9168,3.65,16.55,23.54,1.1026,57.48,1.0225,53.3,0.8434,43.97,0.8031,41.87,0.6172,32.17,0.4775,24.89,0.0,0.0
nuc-18,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-550-4679-H29-NPC01_chm.tif,92215,9.2215,9.2181,5.88,21.32,42.95,6.0048,65.12,5.5189,59.85,4.8308,52.39,4.6963,50.93,4.0906,44.36,3.5375,38.36,0.0295,0.32
nuc-5,nucleos,Covelo,O Piñeiro (San Xoán),3601312.0,PNOA-2024-GAL-550-4681-H29-NPC01_chm.tif,5227,0.5227,0.5286,0.4,9.12,15.73,0.1614,30.88,0.1321,25.27,0.1028,19.67,0.0997,19.07,0.0637,12.19,0.0434,8.3,0.0,0.0
ill-30,illadas,Covelo,O Piñeiro (San Xoán),3601312.0,PNOA-2024-GAL-550-4681-H29-NPC01_chm.tif,31341,3.1341,3.1333,0.57,15.17,27.98,0.8672,27.67,0.7393,23.59,0.6449,20.58,0.633,20.2,0.5821,18.57,0.5406,17.25,0.0,0.0
nuc-5,nucleos,Covelo,O Piñeiro (San Xoán),3601312.0,PNOA-2024-GAL-550-4682-H29-NPC01_chm.tif,103587,10.3587,10.3689,3.05,24.51,41.62,5.6435,54.48,5.1975,50.18,4.5776,44.19,4.4789,43.24,3.998,38.6,3.6191,34.94,0.0165,0.16
ill-30,illadas,Covelo,O Piñeiro (San Xoán),3601312.0,PNOA-2024-GAL-550-4682-H29-NPC01_chm.tif,1067,0.1067,0.1076,0.51,2.09,6.21,0.0112,10.5,0.0062,5.81,0.0011,1.03,0.0004,0.37,0.0,0.0,0.0,0.0,0.0,0.0
nuc-24,nucleos,A Cañiza,A Franqueira (Santa María),3600904.0,PNOA-2024-GAL-551-4670-H29-NPC01_chm.tif,156301,15.6301,15.6295,0.68,11.86,34.96,5.9882,38.31,5.4429,34.82,4.4494,28.47,4.1911,26.81,3.0484,19.5,2.2792,14.58,0.0,0.0
ill-27,illadas,A Cañiza,A Franqueira (Santa María),3600904.0,PNOA-2024-GAL-551-4670-H29-NPC01_chm.tif,141,0.0141,0.0141,2.52,11.71,14.73,0.0076,53.9,0.0065,46.1,0.0051,36.17,0.005,35.46,0.004,28.37,0.0031,21.99,0.0,0.0
ill-47,illadas,A Cañiza,A Franqueira (Santa María),3600904.0,PNOA-2024-GAL-551-4670-H29-NPC01_chm.tif,4787,0.4787,0.4791,1.86,7.21,16.3,0.2325,48.57,0.1747,36.49,0.0913,19.07,0.0775,16.19,0.0343,7.17,0.0133,2.78,0.0,0.0
nuc-13,nucleos,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-551-4673-H29-NPC01_chm.tif,33635,3.3635,3.3649,0.42,13.84,40.6,1.1993,35.66,1.0996,32.69,0.9702,28.84,0.939,27.92,0.7806,23.21,0.6556,19.49,0.0088,0.26
ill-43,illadas,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-551-4673-H29-NPC01_chm.tif,23874,2.3874,2.3882,1.15,13.15,30.74,1.0308,43.18,0.8438,35.34,0.6128,25.67,0.573,24.0,0.4442,18.61,0.365,15.29,0.0,0.0
ill-43,illadas,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-551-4674-H29-NPC01_chm.tif,36816,3.6816,3.6796,1.44,13.46,22.98,1.7197,46.71,1.4831,40.28,0.9914,26.93,0.903,24.53,0.6686,18.16,0.5532,15.03,0.0,0.0
nuc-41,nucleos,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-551-4675-H29-NPC01_chm.tif,99595,9.9595,9.9598,10.73,26.23,43.2,7.305,73.35,7.0225,70.51,6.5096,65.36,6.3722,63.98,5.6947,57.18,5.1681,51.89,0.1581,1.59
ill-21,illadas,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-551-4675-H29-NPC01_chm.tif,6762,0.6762,0.6758,8.22,19.27,36.75,0.4477,66.21,0.4343,64.23,0.4103,60.68,0.3974,58.77,0.3424,50.64,0.2923,43.23,0.0011,0.16
nuc-41,nucleos,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-551-4676-H29-NPC01_chm.tif,95023,9.5023,9.4995,3.7,18.16,53.48,5.3874,56.7,4.984,52.45,4.3297,45.56,4.1786,43.97,3.4622,36.44,2.8511,30.0,0.1471,1.55
ill-21,illadas,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-551-4676-H29-NPC01_chm.tif,9563,0.9563,0.9555,5.91,18.07,26.9,0.5752,60.15,0.5421,56.69,0.5037,52.67,0.4897,51.21,0.4221,44.14,0.3715,38.85,0.0,0.0
nuc-41,nucleos,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-551-4677-H29-NPC01_chm.tif,64662,6.4662,6.4689,13.54,26.4,39.81,5.5852,86.38,5.426,83.91,5.165,79.88,5.0979,78.84,4.737,73.26,4.3286,66.94,0.0501,0.77
ill-21,illadas,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-551-4677-H29-NPC01_chm.tif,12822,1.2822,1.283,6.98,16.89,25.62,0.9187,71.65,0.8317,64.87,0.7251,56.55,0.7045,54.94,0.6004,46.83,0.5166,40.29,0.0,0.0
nuc-20,nucleos,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-551-4679-H29-NPC01_chm.tif,101048,10.1048,10.1037,3.11,20.29,42.06,5.7062,56.47,5.1095,50.57,4.2696,42.25,4.0978,40.55,3.3549,33.2,2.7893,27.6,0.0614,0.61
ill-11,illadas,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-551-4679-H29-NPC01_chm.tif,8501,0.8501,0.85,0.6,13.99,26.55,0.2981,35.07,0.2604,30.63,0.2205,25.94,0.21,24.7,0.1624,19.1,0.1372,16.14,0.0,0.0
nuc-5,nucleos,Covelo,O Piñeiro (San Xoán),3601312.0,PNOA-2024-GAL-551-4681-H29-NPC01_chm.tif,46614,4.6614,4.6611,0.81,14.95,28.25,1.693,36.32,1.4668,31.47,1.128,24.2,1.0725,23.01,0.8639,18.53,0.7251,15.56,0.0,0.0
ill-30,illadas,Covelo,O Piñeiro (San Xoán),3601312.0,PNOA-2024-GAL-551-4681-H29-NPC01_chm.tif,15462,1.5462,1.546,0.39,2.65,15.99,0.2044,13.22,0.1323,8.56,0.067,4.33,0.0568,3.67,0.0152,0.98,0.0078,0.5,0.0,0.0
nuc-5,nucleos,Covelo,O Piñeiro (San Xoán),3601312.0,PNOA-2024-GAL-551-4682-H29-NPC01_chm.tif,42975,4.2975,4.2973,1.15,13.58,33.88,1.6918,39.37,1.3548,31.53,0.9899,23.03,0.9012,20.97,0.6465,15.04,0.5337,12.42,0.0,0.0
ill-30,illadas,Covelo,O Piñeiro (San Xoán),3601312.0,PNOA-2024-GAL-551-4682-H29-NPC01_chm.tif,9598,0.9598,0.9611,2.1,23.77,29.12,0.4877,50.81,0.4325,45.06,0.3934,40.99,0.3881,40.44,0.3695,38.5,0.3553,37.02,0.0,0.0
nuc-45,nucleos,Arbo,Sela (Santa María),3600106.0,PNOA-2024-GAL-552-4661-H29-NPC01_chm.tif,137104,13.7104,13.7067,2.15,14.6,34.09,7.5233,54.87,5.5064,40.16,4.2166,30.75,4.0151,29.29,3.2695,23.85,2.7621,20.15,0.0,0.0
ill-3,illadas,Arbo,Sela (Santa María),3600106.0,PNOA-2024-GAL-552-4661-H29-NPC01_chm.tif,32740,3.274,3.2728,2.26,16.55,35.14,1.8128,55.37,1.4182,43.32,1.0437,31.88,0.9815,29.98,0.7479,22.84,0.5913,18.06,0.0002,0.01
