faixa_id,capa,concello,parroquia,codparro,bloque,px_medidos,ha_medida,ha_poligono_en_bloque,h_mediana,h_p90,h_max,ha_sobre_2m,pct_sobre_2m,ha_sobre_3m,pct_sobre_3m,ha_sobre_5m,pct_sobre_5m,ha_sobre_5.5m,pct_sobre_5.5m,ha_sobre_8m,pct_sobre_8m,ha_sobre_10m,pct_sobre_10m,ha_sobre_35m,pct_sobre_35m
ill-156,illadas,A Estrada,Arnois (San Xiao),3601706.0,PNOA-2024-GAL-548-4735-H29-NPC01_chm.tif,28951,2.8951,2.8961,2.22,23.32,32.26,1.4836,51.25,1.3426,46.37,1.1918,41.17,1.1588,40.03,1.0034,34.66,0.9254,31.96,0.0,0.0
nuc-482,nucleos,A Estrada,Arnois (San Xiao),3601706.0,PNOA-2024-GAL-548-4736-H29-NPC01_chm.tif,144802,14.4802,14.4863,1.23,17.83,37.5,6.5109,44.96,5.4396,37.57,4.6648,32.22,4.4845,30.97,3.6466,25.18,3.1393,21.68,0.0046,0.03
ill-156,illadas,A Estrada,Arnois (San Xiao),3601706.0,PNOA-2024-GAL-548-4736-H29-NPC01_chm.tif,21160,2.116,2.124,3.88,17.78,29.43,1.2334,58.29,1.1293,53.37,0.9648,45.6,0.9264,43.78,0.7593,35.88,0.6308,29.81,0.0,0.0
nuc-482,nucleos,A Estrada,Arnois (San Xiao),3601706.0,PNOA-2024-GAL-548-4737-H29-NPC01_chm.tif,5233,0.5233,0.5281,0.94,12.04,22.2,0.218,41.66,0.2076,39.67,0.1859,35.52,0.1794,34.28,0.136,25.99,0.0899,17.18,0.0,0.0
nuc-484,nucleos,A Estrada,San Miguel de Castro (San Miguel),3601713.0,PNOA-2024-GAL-548-4737-H29-NPC01_chm.tif,4903,0.4903,0.4977,5.93,12.19,26.24,0.3416,69.67,0.3083,62.88,0.2706,55.19,0.2583,52.68,0.1819,37.1,0.1117,22.78,0.0,0.0
nuc-22,nucleos,As Neves,Setados (Santa Euxenia),3603410.0,PNOA-2024-GAL-549-4659-H29-NPC01_chm.tif,3162,0.3162,0.3162,16.49,24.03,27.76,0.3039,96.11,0.3002,94.94,0.2898,91.65,0.2865,90.61,0.2705,85.55,0.2466,77.99,0.0,0.0
nuc-579,nucleos,As Neves,As Neves (Santa María),3603405.0,PNOA-2024-GAL-549-4659-H29-NPC01_chm.tif,81,0.0081,0.008,4.36,7.37,9.1,0.0079,97.53,0.0073,90.12,0.0032,39.51,0.0022,27.16,0.0005,6.17,0.0,0.0,0.0,0.0
nuc-22,nucleos,As Neves,Setados (Santa Euxenia),3603410.0,PNOA-2024-GAL-549-4660-H29-NPC01_chm.tif,230986,23.0986,23.0977,2.21,13.88,35.61,12.5678,54.41,9.9542,43.09,7.714,33.4,7.342,31.79,6.0803,26.32,5.084,22.01,0.0005,0.0
nuc-579,nucleos,As Neves,As Neves (Santa María),3603405.0,PNOA-2024-GAL-549-4660-H29-NPC01_chm.tif,5943,0.5943,0.5938,4.21,21.98,25.64,0.4193,70.55,0.361,60.74,0.2736,46.04,0.2641,44.44,0.2336,39.31,0.2198,36.98,0.0,0.0
ill-475,illadas,As Neves,Setados (Santa Euxenia),3603410.0,PNOA-2024-GAL-549-4660-H29-NPC01_chm.tif,37626,3.7626,3.7625,3.38,16.9,32.33,2.2885,60.82,1.9541,51.93,1.6093,42.77,1.5375,40.86,1.2851,34.15,1.1035,29.33,0.0,0.0
nuc-22,nucleos,As Neves,Setados (Santa Euxenia),3603410.0,PNOA-2024-GAL-549-4661-H29-NPC01_chm.tif,41013,4.1013,4.1201,10.52,16.68,33.02,3.2665,79.65,3.1067,75.75,2.8802,70.23,2.8405,69.26,2.5742,62.77,2.1839,53.25,0.0,0.0
nuc-209,nucleos,As Neves,Santiago de Ribarteme (Santiago),3603408.0,PNOA-2024-GAL-549-4661-H29-NPC01_chm.tif,17570,1.757,1.7709,6.42,13.42,23.97,1.1181,63.64,1.0488,59.69,0.9521,54.19,0.931,52.99,0.7502,42.7,0.4994,28.42,0.0,0.0
ill-288,illadas,As Neves,Santiago de Ribarteme (Santiago),3603408.0,PNOA-2024-GAL-549-4661-H29-NPC01_chm.tif,41899,4.1899,4.1925,2.38,12.41,28.16,2.3719,56.61,1.8345,43.78,1.231,29.38,1.132,27.02,0.8594,20.51,0.6651,15.87,0.0,0.0
ill-475,illadas,As Neves,Setados (Santa Euxenia),3603410.0,PNOA-2024-GAL-549-4661-H29-NPC01_chm.tif,27576,2.7576,2.7589,4.17,13.57,29.69,1.8376,66.64,1.5868,57.54,1.29,46.78,1.2434,45.09,1.0405,37.73,0.8257,29.94,0.0,0.0
nuc-209,nucleos,As Neves,Santiago de Ribarteme (Santiago),3603408.0,PNOA-2024-GAL-549-4662-H29-NPC01_chm.tif,149062,14.9062,14.906,2.32,14.06,30.65,9.5961,64.38,5.6504,37.91,4.5909,30.8,4.3323,29.06,3.6374,24.4,3.1305,21.0,0.0,0.0
ill-288,illadas,As Neves,Santiago de Ribarteme (Santiago),3603408.0,PNOA-2024-GAL-549-4662-H29-NPC01_chm.tif,36476,3.6476,3.6487,3.43,15.11,33.98,2.3525,64.49,1.9339,53.02,1.496,41.01,1.4161,38.82,1.1913,32.66,1.002,27.47,0.0,0.0
nuc-209,nucleos,As Neves,Santiago de Ribarteme (Santiago),3603408.0,PNOA-2024-GAL-549-4663-H29-NPC01_chm.tif,77920,7.792,7.799,4.3,15.31,32.24,5.1613,66.24,4.5062,57.83,3.5812,45.96,3.3964,43.59,2.809,36.05,2.3907,30.68,0.0,0.0
nuc-677,nucleos,As Neves,San Xosé de Ribarteme (San Xosé),3603407.0,PNOA-2024-GAL-549-4663-H29-NPC01_chm.tif,86195,8.6195,8.6361,2.2,13.11,32.64,4.6234,53.64,3.6892,42.8,2.8324,32.86,2.6785,31.07,2.1419,24.85,1.6873,19.58,0.0,0.0
ill-358,illadas,As Neves,San Xosé de Ribarteme (San Xosé),3603407.0,PNOA-2024-GAL-549-4663-H29-NPC01_chm.tif,7776,0.7776,0.7787,3.27,14.03,21.58,0.4877,62.72,0.4077,52.43,0.2769,35.61,0.2565,32.99,0.1788,22.99,0.1404,18.06,0.0,0.0
nuc-677,nucleos,As Neves,San Xosé de Ribarteme (San Xosé),3603407.0,PNOA-2024-GAL-549-4664-H29-NPC01_chm.tif,79211,7.9211,7.9216,2.59,14.04,25.4,4.6015,58.09,3.7637,47.51,3.1099,39.26,2.9632,37.41,2.2972,29.0,1.7933,22.64,0.0,0.0
ill-358,illadas,As Neves,San Xosé de Ribarteme (San Xosé),3603407.0,PNOA-2024-GAL-549-4664-H29-NPC01_chm.tif,107878,10.7878,10.7884,2.28,14.34,44.57,6.0174,55.78,4.5146,41.85,3.2879,30.48,3.0914,28.66,2.4136,22.37,2.0395,18.91,0.0447,0.41
nuc-677,nucleos,As Neves,San Xosé de Ribarteme (San Xosé),3603407.0,PNOA-2024-GAL-549-4665-H29-NPC01_chm.tif,128953,12.8953,12.906,4.26,25.73,52.0,7.8751,61.07,6.9989,54.27,6.1572,47.75,5.9735,46.32,5.3648,41.6,4.8919,37.94,0.2515,1.95
ill-358,illadas,As Neves,San Xosé de Ribarteme (San Xosé),3603407.0,PNOA-2024-GAL-549-4665-H29-NPC01_chm.tif,472,0.0472,0.0475,14.51,19.61,22.77,0.0453,95.97,0.0443,93.86,0.0438,92.8,0.0436,92.37,0.0404,85.59,0.0336,71.19,0.0,0.0
nuc-677,nucleos,As Neves,San Xosé de Ribarteme (San Xosé),3603407.0,PNOA-2024-GAL-549-4666-H29-NPC01_chm.tif,50307,5.0307,5.0316,2.55,13.08,33.4,2.8896,57.44,2.2707,45.14,1.5249,30.31,1.4042,27.91,1.0439,20.75,0.8327,16.55,0.0,0.0
nuc-208,nucleos,As Neves,Batalláns (Santa Eulalia),3603402.0,PNOA-2024-GAL-549-4667-H29-NPC01_chm.tif,82208,8.2208,8.2223,1.84,13.72,38.05,3.8934,47.36,3.0158,36.68,2.1041,25.59,1.9808,24.09,1.5966,19.42,1.3766,16.75,0.0069,0.08
ill-416,illadas,As Neves,Batalláns (Santa Eulalia),3603402.0,PNOA-2024-GAL-549-4667-H29-NPC01_chm.tif,945,0.0945,0.0952,11.76,16.61,18.93,0.0877,92.8,0.0843,89.21,0.0787,83.28,0.078,82.54,0.0688,72.8,0.0542,57.35,0.0,0.0
nuc-208,nucleos,As Neves,Batalláns (Santa Eulalia),3603402.0,PNOA-2024-GAL-549-4668-H29-NPC01_chm.tif,132631,13.2631,13.2594,6.33,22.08,46.91,9.1547,69.02,8.4117,63.42,7.2443,54.62,6.9945,52.74,6.0764,45.81,5.4546,41.13,0.1762,1.33
ill-416,illadas,As Neves,Batalláns (Santa Eulalia),3603402.0,PNOA-2024-GAL-549-4668-H29-NPC01_chm.tif,4209,0.4209,0.4228,2.82,15.13,19.87,0.2383,56.62,0.2057,48.87,0.1694,40.25,0.1623,38.56,0.1376,32.69,0.1107,26.3,0.0,0.0
nuc-251,nucleos,Salvaterra de Miño,Uma (Santo André),3605016.0,PNOA-2024-GAL-549-4669-H29-NPC01_chm.tif,43402,4.3402,4.3402,13.79,28.2,42.44,3.5996,82.94,3.4301,79.03,3.1711,73.06,3.1215,71.92,2.8735,66.21,2.6603,61.29,0.0915,2.11
ill-416,illadas,As Neves,Batalláns (Santa Eulalia),3603402.0,PNOA-2024-GAL-549-4669-H29-NPC01_chm.tif,56837,5.6837,5.6854,1.83,24.24,46.82,2.7138,47.75,2.2053,38.8,1.7454,30.71,1.6705,29.39,1.3865,24.39,1.2286,21.62,0.165,2.9
ill-503,illadas,Salvaterra de Miño,Uma (Santo André),3605016.0,PNOA-2024-GAL-549-4669-H29-NPC01_chm.tif,19727,1.9727,1.9736,3.31,16.4,35.85,1.1747,59.55,1.025,51.96,0.817,41.42,0.7843,39.76,0.6409,32.49,0.5668,28.73,0.0005,0.03
nuc-251,nucleos,Salvaterra de Miño,Uma (Santo André),3605016.0,PNOA-2024-GAL-549-4670-H29-NPC01_chm.tif,27205,2.7205,2.7184,11.52,28.9,49.9,2.0758,76.3,1.9387,71.26,1.7601,64.7,1.725,63.41,1.5775,57.99,1.4523,53.38,0.1419,5.22
nuc-218,nucleos,Mondariz,Mouriscados (San Cibrán),3603006.0,PNOA-2024-GAL-549-4671-H29-NPC01_chm.tif,415,0.0415,0.0416,14.95,19.32,21.1,0.0414,99.76,0.0413,99.52,0.0413,99.52,0.0413,99.52,0.0405,97.59,0.0397,95.66,0.0,0.0
ill-363,illadas,Mondariz,Mouriscados (San Cibrán),3603006.0,PNOA-2024-GAL-549-4671-H29-NPC01_chm.tif,34291,3.4291,3.4267,4.8,20.83,35.61,2.2653,66.06,2.0542,59.9,1.6827,49.07,1.6068,46.86,1.2725,37.11,1.0164,29.64,0.0015,0.04
nuc-218,nucleos,Mondariz,Mouriscados (San Cibrán),3603006.0,PNOA-2024-GAL-549-4672-H29-NPC01_chm.tif,14295,1.4295,1.4464,0.78,11.41,21.7,0.6284,43.96,0.579,40.5,0.476,33.3,0.4478,31.33,0.2819,19.72,0.1878,13.14,0.0,0.0
ill-363,illadas,Mondariz,Mouriscados (San Cibrán),3603006.0,PNOA-2024-GAL-549-4672-H29-NPC01_chm.tif,117425,11.7425,11.7633,4.1,17.96,44.18,7.1925,61.25,6.4914,55.28,5.4612,46.51,5.2713,44.89,4.4281,37.71,3.7164,31.65,0.069,0.59
nuc-192,nucleos,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-549-4673-H29-NPC01_chm.tif,21738,2.1738,2.1855,17.88,26.78,39.4,1.8891,86.9,1.8372,84.52,1.7419,80.13,1.7257,79.39,1.6418,75.53,1.5456,71.1,0.0166,0.76
ill-403,illadas,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-549-4673-H29-NPC01_chm.tif,12235,1.2235,1.2244,1.21,19.88,40.24,0.538,43.97,0.4659,38.08,0.3588,29.33,0.3388,27.69,0.2791,22.81,0.2533,20.7,0.0094,0.77
ill-49,illadas,Mondariz,Lougares (San Fiz),3603003.0,PNOA-2024-GAL-549-4674-H29-NPC01_chm.tif,15155,1.5155,1.5162,11.68,26.37,47.13,1.0952,72.27,1.0437,68.87,0.9729,64.2,0.9566,63.12,0.8884,58.62,0.8195,54.07,0.0499,3.29
ill-403,illadas,Covelo,Paraños (Santa María),3601311.0,PNOA-2024-GAL-549-4674-H29-NPC01_chm.tif,8659,0.8659,0.8655,10.37,17.23,28.27,0.6576,75.94,0.6375,73.62,0.5982,69.08,0.584,67.44,0.5194,59.98,0.4473,51.66,0.0,0.0
nuc-653,nucleos,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-549-4675-H29-NPC01_chm.tif,6647,0.6647,0.6653,0.31,10.29,19.96,0.1599,24.06,0.1436,21.6,0.1236,18.59,0.1195,17.98,0.087,13.09,0.0695,10.46,0.0,0.0
nuc-683,nucleos,Mondariz,Lougares (San Fiz),3603003.0,PNOA-2024-GAL-549-4675-H29-NPC01_chm.tif,73555,7.3555,7.3572,2.83,16.43,28.63,4.0738,55.38,3.6189,49.2,3.0636,41.65,2.9545,40.17,2.4848,33.78,2.0888,28.4,0.0,0.0
ill-49,illadas,Mondariz,Lougares (San Fiz),3603003.0,PNOA-2024-GAL-549-4675-H29-NPC01_chm.tif,47330,4.733,4.7332,3.36,17.05,32.11,2.8702,60.64,2.4626,52.03,2.0531,43.38,1.9784,41.8,1.6833,35.57,1.4684,31.02,0.0,0.0
ill-152,illadas,Covelo,Covelo (Santa Mariña),3601304.0,PNOA-2024-GAL-549-4675-H29-NPC01_chm.tif,4445,0.4445,0.4437,0.4,9.3,18.3,0.1129,25.4,0.0959,21.57,0.0756,17.01,0.072,16.2,0.0504,11.34,0.0383,8.62,0.0,0.0
nuc-682,nucleos,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4676-H29-NPC01_chm.tif,15816,1.5816,1.5817,2.95,16.47,23.49,0.9136,57.76,0.7853,49.65,0.6297,39.81,0.6063,38.33,0.4665,29.5,0.3988,25.21,0.0,0.0
nuc-683,nucleos,Mondariz,Lougares (San Fiz),3603003.0,PNOA-2024-GAL-549-4676-H29-NPC01_chm.tif,210931,21.0931,21.0965,9.64,21.9,34.58,15.0304,71.26,14.3233,67.91,13.126,62.23,12.8449,60.9,11.4222,54.15,10.3323,48.98,0.0,0.0
ill-49,illadas,Mondariz,Lougares (San Fiz),3603003.0,PNOA-2024-GAL-549-4676-H29-NPC01_chm.tif,13847,1.3847,1.3847,5.25,18.99,47.95,0.9282,67.03,0.8361,60.38,0.7084,51.16,0.677,48.89,0.537,38.78,0.4394,31.73,0.0571,4.12
ill-82,illadas,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4676-H29-NPC01_chm.tif,24738,2.4738,2.4979,1.53,9.05,22.25,1.099,44.43,0.8336,33.7,0.4815,19.46,0.431,17.42,0.288,11.64,0.2155,8.71,0.0,0.0
ill-84,illadas,Mondariz,Lougares (San Fiz),3603003.0,PNOA-2024-GAL-549-4676-H29-NPC01_chm.tif,687,0.0687,0.0691,6.7,15.35,17.42,0.0615,89.52,0.0571,83.11,0.0437,63.61,0.0403,58.66,0.0304,44.25,0.0251,36.54,0.0,0.0
nuc-288,nucleos,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4677-H29-NPC01_chm.tif,123952,12.3952,12.3947,11.33,20.82,33.73,9.0344,72.89,8.716,70.32,8.1567,65.81,8.0239,64.73,7.3671,59.44,6.7364,54.35,0.0,0.0
nuc-682,nucleos,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4677-H29-NPC01_chm.tif,4766,0.4766,0.4826,20.27,23.11,25.98,0.4765,99.98,0.4765,99.98,0.4764,99.96,0.4763,99.94,0.4762,99.92,0.476,99.87,0.0,0.0
nuc-683,nucleos,Mondariz,Lougares (San Fiz),3603003.0,PNOA-2024-GAL-549-4677-H29-NPC01_chm.tif,5433,0.5433,0.5572,19.25,22.09,25.33,0.5432,99.98,0.543,99.94,0.5423,99.82,0.5423,99.82,0.541,99.58,0.5363,98.71,0.0,0.0
ill-82,illadas,Covelo,Casteláns (Santo Estevo),3601303.0,PNOA-2024-GAL-549-4677-H29-NPC01_chm.tif,26609,2.6609,2.685,2.34,15.92,24.61,1.4145,53.16,1.2052,45.29,0.8788,33.03,0.824,30.97,0.6297,23.66,0.5024,18.88,0.0,0.0
nuc-286,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4678-H29-NPC01_chm.tif,62326,6.2326,6.2324,6.03,22.8,40.0,4.0613,65.16,3.725,59.77,3.2838,52.69,3.1977,51.31,2.8981,46.5,2.6934,43.21,0.0478,0.77
ill-151,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4678-H29-NPC01_chm.tif,29204,2.9204,2.918,6.08,19.83,27.05,1.9051,65.23,1.7547,60.08,1.5498,53.07,1.5046,51.52,1.3079,44.78,1.1342,38.84,0.0,0.0
ill-493,illadas,Mondariz,Sabaxáns (San Mamede),3603009.0,PNOA-2024-GAL-549-4678-H29-NPC01_chm.tif,4817,0.4817,0.4824,17.52,22.65,27.02,0.4264,88.52,0.422,87.61,0.4106,85.24,0.4077,84.64,0.39,80.96,0.3817,79.24,0.0,0.0
nuc-286,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4679-H29-NPC01_chm.tif,166713,16.6713,16.672,6.69,23.29,46.51,11.5482,69.27,10.5729,63.42,9.2676,55.59,8.9669,53.79,7.7144,46.27,6.8358,41.0,0.1807,1.08
ill-151,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4679-H29-NPC01_chm.tif,136102,13.6102,13.6121,8.77,22.82,46.85,10.1379,74.49,9.379,68.91,8.3551,61.39,8.1329,59.76,7.0966,52.14,6.3396,46.58,0.1224,0.9
nuc-286,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4680-H29-NPC01_chm.tif,156313,15.6313,15.6304,3.49,16.55,44.68,9.1789,58.72,8.1546,52.17,6.8634,43.91,6.5768,42.07,5.28,33.78,4.2932,27.47,0.0153,0.1
ill-151,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4680-H29-NPC01_chm.tif,38489,3.8489,3.847,2.59,16.16,34.84,2.1554,56.0,1.7992,46.75,1.3952,36.25,1.3291,34.53,1.0603,27.55,0.8845,22.98,0.0,0.0
nuc-286,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4681-H29-NPC01_chm.tif,98063,9.8063,9.8087,2.28,24.08,38.97,5.1624,52.64,4.5093,45.98,3.9115,39.89,3.8051,38.8,3.4494,35.18,3.2046,32.68,0.0627,0.64
ill-151,illadas,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4681-H29-NPC01_chm.tif,1087,0.1087,0.1152,1.0,11.83,18.09,0.0447,41.12,0.0397,36.52,0.033,30.36,0.0306,28.15,0.0151,13.89,0.0125,11.5,0.0,0.0
nuc-286,nucleos,Covelo,Barcia de Mera (San Martiño),3601301.0,PNOA-2024-GAL-549-4682-H29-NPC01_chm.tif,25911,2.5911,2.6016,6.39,27.27,36.19,1.7859,68.92,1.6183,62.46,1.4057,54.25,1.3633,52.61,1.1774,45.44,1.023,39.48,0.0034,0.13
nuc-102,nucleos,Fornelos de Montes,A Laxe (San Xosé),3601904.0,PNOA-2024-GAL-549-4690-H29-NPC01_chm.tif,1641,0.1641,0.1809,4.37,16.65,20.01,0.0905,55.15,0.0856,52.16,0.0793,48.32,0.0773,47.11,0.0716,43.63,0.0636,38.76,0.0,0.0
nuc-416,nucleos,A Lama,Xesta (San Bartolomeu),3602508.0,PNOA-2024-GAL-549-4693-H29-NPC01_chm.tif,95795,9.5795,9.5795,5.74,16.45,40.33,6.3665,66.46,5.9535,62.15,5.1004,53.24,4.8986,51.14,3.9275,41.0,3.1755,33.15,0.0307,0.32
nuc-416,nucleos,A Lama,Xesta (San Bartolomeu),3602508.0,PNOA-2024-GAL-549-4694-H29-NPC01_chm.tif,3322,0.3322,0.3322,0.78,8.31,15.83,0.0917,27.6,0.0754,22.7,0.0528,15.89,0.0484,14.57,0.0358,10.78,0.0246,7.41,0.0,0.0
nuc-230,nucleos,A Lama,Antas (Santiago),3602501.0,PNOA-2024-GAL-549-4696-H29-NPC01_chm.tif,50344,5.0344,5.0393,6.58,23.98,58.58,3.0925,61.43,2.9664,58.92,2.7297,54.22,2.666,52.96,2.3447,46.57,2.139,42.49,0.2916,5.79
nuc-417,nucleos,A Lama,Seixido (San Bartolomeu),3602510.0,PNOA-2024-GAL-549-4696-H29-NPC01_chm.tif,7389,0.7389,0.76,17.65,32.84,43.48,0.7066,95.63,0.6986,94.55,0.6858,92.81,0.6822,92.33,0.6616,89.54,0.6303,85.3,0.0476,6.44
ill-146,illadas,A Lama,Antas (Santiago),3602501.0,PNOA-2024-GAL-549-4696-H29-NPC01_chm.tif,6264,0.6264,0.626,0.94,6.92,15.78,0.2087,33.32,0.1677,26.77,0.1017,16.24,0.0916,14.62,0.0451,7.2,0.0263,4.2,0.0,0.0
nuc-230,nucleos,A Lama,Antas (Santiago),3602501.0,PNOA-2024-GAL-549-4697-H29-NPC01_chm.tif,13352,1.3352,1.3421,12.35,18.87,35.62,1.2763,95.59,1.2458,93.3,1.1716,87.75,1.1432,85.62,0.9701,72.66,0.8239,61.71,0.0023,0.17
nuc-417,nucleos,A Lama,Seixido (San Bartolomeu),3602510.0,PNOA-2024-GAL-549-4697-H29-NPC01_chm.tif,16421,1.6421,1.6423,15.15,27.46,46.97,1.6265,99.05,1.6089,97.98,1.5569,94.81,1.5455,94.12,1.4612,88.98,1.3566,82.61,0.0261,1.59
ill-146,illadas,A Lama,Antas (Santiago),3602501.0,PNOA-2024-GAL-549-4697-H29-NPC01_chm.tif,16122,1.6122,1.6134,10.29,15.93,34.2,1.4256,88.43,1.3637,84.59,1.2337,76.52,1.198,74.31,1.0079,62.52,0.8395,52.07,0.0,0.0
nuc-688,nucleos,A Lama,Covelo (San Sebastián),3602504.0,PNOA-2024-GAL-549-4698-H29-NPC01_chm.tif,73989,7.3989,7.3967,2.01,19.1,34.45,3.7011,50.02,3.5074,47.4,3.1177,42.14,3.0124,40.71,2.3784,32.15,1.8359,24.81,0.0,0.0
ill-341,illadas,A Lama,Covelo (San Sebastián),3602504.0,PNOA-2024-GAL-549-4698-H29-NPC01_chm.tif,14846,1.4846,1.4836,0.45,4.24,12.76,0.2891,19.47,0.2258,15.21,0.1079,7.27,0.0839,5.65,0.0323,2.18,0.013,0.88,0.0,0.0
nuc-189,nucleos,Cerdedo,Cerdedo (San Xoán),3690207.0,PNOA-2024-GAL-549-4707-H29-NPC01_chm.tif,25080,2.508,2.5075,0.35,10.27,26.6,0.6528,26.03,0.598,23.84,0.4578,18.25,0.4241,16.91,0.3204,12.78,0.2621,10.45,0.0,0.0
nuc-189,nucleos,Cerdedo,Cerdedo (San Xoán),3690207.0,PNOA-2024-GAL-549-4708-H29-NPC01_chm.tif,23691,2.3691,2.3707,0.52,12.5,25.74,0.9389,39.63,0.8958,37.81,0.7945,33.54,0.7654,32.31,0.6049,25.53,0.44,18.57,0.0,0.0
nuc-189,nucleos,Cerdedo,Cerdedo (San Xoán),3690207.0,PNOA-2024-GAL-549-4709-H29-NPC01_chm.tif,105589,10.5589,10.5526,0.71,14.65,49.46,4.4392,42.04,4.1194,39.01,3.3698,31.91,3.1859,30.17,2.384,22.58,1.8313,17.34,0.0396,0.38
nuc-85,nucleos,Cerdedo,Figueiroa (San Martiño),3690209.0,PNOA-2024-GAL-549-4710-H29-NPC01_chm.tif,29125,2.9125,2.9119,1.09,15.98,36.1,1.2881,44.23,1.1519,39.55,0.9025,30.99,0.8585,29.48,0.6729,23.1,0.539,18.51,0.0016,0.05
nuc-189,nucleos,Cerdedo,Cerdedo (San Xoán),3690207.0,PNOA-2024-GAL-549-4710-H29-NPC01_chm.tif,42578,4.2578,4.2563,0.51,7.92,25.47,1.4095,33.1,1.128,26.49,0.7433,17.46,0.6771,15.9,0.4209,9.89,0.257,6.04,0.0,0.0
nuc-85,nucleos,Cerdedo,Figueiroa (San Martiño),3690209.0,PNOA-2024-GAL-549-4711-H29-NPC01_chm.tif,144416,14.4416,14.4398,1.22,12.9,32.86,6.5992,45.7,5.948,41.19,4.811,33.31,4.5457,31.48,3.3684,23.32,2.5603,17.73,0.0,0.0
nuc-85,nucleos,Cerdedo,Figueiroa (San Martiño),3690209.0,PNOA-2024-GAL-549-4712-H29-NPC01_chm.tif,31182,3.1182,3.1373,1.73,13.47,24.91,1.5263,48.95,1.3929,44.67,1.156,37.07,1.0998,35.27,0.8569,27.48,0.671,21.52,0.0,0.0
nuc-85,nucleos,Cerdedo,Figueiroa (San Martiño),3690209.0,PNOA-2024-GAL-549-4713-H29-NPC01_chm.tif,2292,0.2292,0.2287,12.85,15.83,23.01,0.2197,95.86,0.219,95.55,0.2121,92.54,0.2089,91.14,0.1893,82.59,0.1706,74.43,0.0,0.0
nuc-649,nucleos,Cerdedo,Tomonde (Santa María),3690219.0,PNOA-2024-GAL-549-4714-H29-NPC01_chm.tif,42947,4.2947,4.2924,1.27,17.65,35.67,2.0833,48.51,2.0023,46.62,1.8393,42.83,1.7959,41.82,1.6106,37.5,1.4234,33.14,0.001,0.02
nuc-649,nucleos,Cerdedo,Tomonde (Santa María),3690219.0,PNOA-2024-GAL-549-4715-H29-NPC01_chm.tif,69265,6.9265,6.9286,3.29,14.29,25.73,3.8277,55.26,3.5449,51.18,3.0134,43.51,2.8928,41.76,2.3697,34.21,1.9079,27.54,0.0,0.0
ill-89,illadas,A Estrada,Liripio (San Xoán Bautista),3601724.0,PNOA-2024-GAL-549-4718-H29-NPC01_chm.tif,8500,0.85,0.8505,4.59,12.23,18.19,0.5558,65.39,0.5072,59.67,0.4042,47.55,0.379,44.59,0.2504,29.46,0.1637,19.26,0.0,0.0
ill-232,illadas,A Estrada,Sabucedo (San Lourenzo),3601741.0,PNOA-2024-GAL-549-4718-H29-NPC01_chm.tif,931,0.0931,0.0946,2.26,4.91,8.22,0.0502,53.92,0.0348,37.38,0.0092,9.88,0.0076,8.16,0.0002,0.21,0.0,0.0,0.0,0.0
nuc-387,nucleos,A Estrada,Liripio (San Xoán Bautista),3601724.0,PNOA-2024-GAL-549-4720-H29-NPC01_chm.tif,129986,12.9986,12.997,0.29,9.01,26.79,3.5353,27.2,3.0601,23.54,2.1829,16.79,2.0355,15.66,1.5,11.54,1.1043,8.5,0.0,0.0
ill-89,illadas,A Estrada,Liripio (San Xoán Bautista),3601724.0,PNOA-2024-GAL-549-4720-H29-NPC01_chm.tif,14716,1.4716,1.4718,1.2,10.3,24.52,0.6678,45.38,0.5923,40.25,0.4788,32.54,0.4542,30.86,0.2963,20.13,0.1642,11.16,0.0,0.0
nuc-387,nucleos,A Estrada,Liripio (San Xoán Bautista),3601724.0,PNOA-2024-GAL-549-4721-H29-NPC01_chm.tif,1272,0.1272,0.1275,0.24,8.61,11.68,0.0371,29.17,0.0341,26.81,0.0246,19.34,0.0233,18.32,0.0142,11.16,0.0082,6.45,0.0,0.0
nuc-488,nucleos,A Estrada,Ribela (Santa Mariña),3601738.0,PNOA-2024-GAL-549-4721-H29-NPC01_chm.tif,22094,2.2094,2.2092,0.23,9.56,24.44,0.4522,20.47,0.4051,18.34,0.3157,14.29,0.2909,13.17,0.2423,10.97,0.2152,9.74,0.0,0.0
