nw_x,nw_y,ha_illadas,ha_nucleos,ha_faixa,NOMECONCEL,PARROQUIA,n_parroquias,bloque
541,4659,0.10472133029024576,2.5806436421368897,2.6853649724271356,Salvaterra de Miño,Salvaterra (San Lourenzo),1,PNOA-2024-GAL-541-4659-H29-NPC01.LAZ
527,4708,0.0,2.68455452554635,2.68455452554635,Barro,Portela (San Mamede),2,PNOA-2024-GAL-527-4708-H29-NPC01.LAZ
549,4721,0.34695849153964314,2.3367195324593752,2.6836780239990183,A Estrada,Ribela (Santa Mariña),2,PNOA-2024-GAL-549-4721-H29-NPC01.LAZ
546,4659,1.0259516220325278,1.642741728312153,2.6686933503446806,As Neves,As Neves (Santa María),2,PNOA-2024-GAL-546-4659-H29-NPC01.LAZ
569,4733,0.758846716032931,1.9027567841285786,2.6616035001615095,Lalín,Val do Carrio (Santo André),1,PNOA-2024-GAL-569-4733-H29-NPC01.LAZ
537,4701,0.0,2.654055552093451,2.654055552093451,Cotobade,Tenorio (San Pedro),1,PNOA-2024-GAL-537-4701-H29-NPC01.LAZ
536,4735,1.320428385270566,1.3332405026894514,2.653668887960017,A Estrada,Couso (Santa María),1,PNOA-2024-GAL-536-4735-H29-NPC01.LAZ
517,4660,0.0,2.6509848565083143,2.6509848565083143,Gondomar,Donas (Santa Baia),1,PNOA-2024-GAL-517-4660-H29-NPC01.LAZ
571,4721,2.6474819401840737,0.0,2.6474819401840737,Lalín,Botos (San Xoán),3,PNOA-2024-GAL-571-4721-H29-NPC01.LAZ
579,4722,2.6450478343333144,0.0,2.6450478343333144,Lalín,Castro de Cabras (San Pedro),2,PNOA-2024-GAL-579-4722-H29-NPC01.LAZ
543,4702,0.0,2.638901903170412,2.638901903170412,Cotobade,Loureiro (Santiago),1,PNOA-2024-GAL-543-4702-H29-NPC01.LAZ
543,4730,0.5419097930984077,2.08869029651874,2.6306000896171478,A Estrada,Barbude (San Martiño),3,PNOA-2024-GAL-543-4730-H29-NPC01.LAZ
554,4660,0.0,2.615260252859656,2.615260252859656,Arbo,Barcela (San Xoán),1,PNOA-2024-GAL-554-4660-H29-NPC01.LAZ
537,4698,0.0,2.6120009599631624,2.6120009599631624,Ponte Caldelas,Tourón (Santa María),2,PNOA-2024-GAL-537-4698-H29-NPC01.LAZ
531,4720,0.0,2.611730606578316,2.611730606578316,Caldas de Reis,San Clemente de Cesar (San Clemente),1,PNOA-2024-GAL-531-4720-H29-NPC01.LAZ
578,4738,0.0,2.609878752110633,2.609878752110633,Agolada,Merlín (San Pedro),1,PNOA-2024-GAL-578-4738-H29-NPC01.LAZ
538,4687,0.0,2.6062208362071955,2.6062208362071955,Soutomaior,Soutomaior (San Salvador),1,PNOA-2024-GAL-538-4687-H29-NPC01.LAZ
571,4737,1.0230726312374827,1.5825859056241767,2.605658536861659,Lalín,Galegos (San Miguel),1,PNOA-2024-GAL-571-4737-H29-NPC01.LAZ
508,4658,0.0,2.6020514600620905,2.6020514600620905,Oia,Mougás (Santa Uxía),1,PNOA-2024-GAL-508-4658-H29-NPC01.LAZ
549,4682,0.0,2.6015861345843625,2.6015861345843625,Covelo,Barcia de Mera (San Martiño),1,PNOA-2024-GAL-549-4682-H29-NPC01.LAZ
574,4730,2.600313597865823,0.0,2.600313597865823,Lalín,O Cello (San Martiño),2,PNOA-2024-GAL-574-4730-H29-NPC01.LAZ
547,4687,0.0,2.5951552404659104,2.5951552404659104,Fornelos de Montes,Ventín (San Miguel),1,PNOA-2024-GAL-547-4687-H29-NPC01.LAZ
575,4720,2.583290615490801,0.0,2.583290615490801,Lalín,Catasós (Santiago),1,PNOA-2024-GAL-575-4720-H29-NPC01.LAZ
558,4723,2.5814723390616696,0.0,2.5814723390616696,Silleda,Refoxos (San Paio),1,PNOA-2024-GAL-558-4723-H29-NPC01.LAZ
539,4714,0.7040565186315004,1.8647738679822647,2.568830386613765,Campo Lameiro,O Couso (San Cristovo),2,PNOA-2024-GAL-539-4714-H29-NPC01.LAZ
525,4658,1.7807217372999304,0.7867940622571515,2.567515799557082,Tui,Malvas (Santiago),1,PNOA-2024-GAL-525-4658-H29-NPC01.LAZ
541,4711,1.788250511673226,0.7697624251393668,2.5580129368125926,Campo Lameiro,Morillas (Santiago),1,PNOA-2024-GAL-541-4711-H29-NPC01.LAZ
508,4662,0.0,2.5571100008324588,2.5571100008324588,Oia,Mougás (Santa Uxía),2,PNOA-2024-GAL-508-4662-H29-NPC01.LAZ
550,4719,0.0,2.5557202423398664,2.5557202423398664,Forcarei,Quintillán (San Pedro),2,PNOA-2024-GAL-550-4719-H29-NPC01.LAZ
575,4725,2.543359082873953,0.0,2.543359082873953,Lalín,Goiás (San Miguel),1,PNOA-2024-GAL-575-4725-H29-NPC01.LAZ
581,4725,2.54112081718225,0.0,2.54112081718225,Lalín,Castro de Cabras (San Pedro),2,PNOA-2024-GAL-581-4725-H29-NPC01.LAZ
523,4702,0.0,2.5264323191666214,2.5264323191666214,Poio,Poio (San Xoán),2,PNOA-2024-GAL-523-4702-H29-NPC01.LAZ
512,4684,1.8051799025723967,0.7196798616536627,2.5248597642260595,Cangas,O Hío (Santo André),1,PNOA-2024-GAL-512-4684-H29-NPC01.LAZ
576,4737,0.0,2.5202397547512048,2.5202397547512048,Agolada,Santa Comba (San Xoán),1,PNOA-2024-GAL-576-4737-H29-NPC01.LAZ
538,4657,2.089081467410114,0.41958546967137617,2.50866693708149,Salvaterra de Miño,Porto (San Paulo),1,PNOA-2024-GAL-538-4657-H29-NPC01.LAZ
549,4707,0.0,2.507476276828668,2.507476276828668,Cerdedo,Cerdedo (San Xoán),1,PNOA-2024-GAL-549-4707-H29-NPC01.LAZ
513,4678,2.504359561944961,0.0,2.504359561944961,Cangas,O Hío (Santo André),1,PNOA-2024-GAL-513-4678-H29-NPC01.LAZ
556,4713,0.0,2.501645141732318,2.501645141732318,Forcarei,Millarada (San Amedio),1,PNOA-2024-GAL-556-4713-H29-NPC01.LAZ
517,4716,0.8279672047004182,1.6704814565302042,2.4984486612306225,Vilagarcía de Arousa,Vilagarcía (Santa Baia),3,PNOA-2024-GAL-517-4716-H29-NPC01.LAZ
542,4689,2.498139420399419,0.0,2.498139420399419,Ponte Caldelas,Castro Barbudo (Santa María),3,PNOA-2024-GAL-542-4689-H29-NPC01.LAZ
568,4714,0.015286674766784265,2.480000448565661,2.4952871233324454,Lalín,Lebozán (Santiago),1,PNOA-2024-GAL-568-4714-H29-NPC01.LAZ
514,4663,0.0,2.4930977001719277,2.4930977001719277,Baiona,Santa Cristina da Ramallosa (Santa Cristina),1,PNOA-2024-GAL-514-4663-H29-NPC01.LAZ
